label,group,source,scenario_id,attack_subtype,label_method,environment,orig_bytes,resp_bytes,byte_ratio,duration,orig_pkts,resp_pkts,bytes_per_sec,is_icmp,to_dns,to_common_port
0,mh_exfil_multi_03_benign_2100,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1381.0,0.05720492396813903,0.0015101432800292969,7,6,52312.91695610988,0,0,0
0,mh_exfil_multi_03_benign_2101,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1862.0,0.04242749731471536,0.0007939338684082031,7,5,99504.50930930932,0,0,0
0,mh_exfil_multi_03_benign_2102,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,614.0,0.12866449511400652,0.0013802051544189453,7,5,57237.86768008291,0,0,0
0,mh_exfil_multi_03_benign_2103,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1182.0,0.06683587140439932,0.0011320114135742188,7,6,69787.28222409435,0,0,0
0,mh_exfil_multi_03_benign_2104,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,329.0,0.24012158054711247,0.0006690025329589844,7,6,118086.24946543122,0,0,0
0,mh_exfil_multi_03_benign_2105,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1129.0,0.06997342781222321,0.0011360645294189453,6,6,69538.30346274922,0,0,0
0,mh_exfil_multi_03_benign_2106,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1309.0,0.060351413292589765,0.003165006637573242,6,6,24960.4531826742,0,0,0
0,mh_exfil_multi_03_benign_2107,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1668.0,0.047362110311750596,0.0018830299377441406,6,6,41953.66118004558,0,0,0
0,mh_exfil_multi_03_benign_2108,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,2060.0,0.0383495145631068,0.003245115280151367,7,6,24344.281536992137,0,0,0
0,mh_exfil_multi_03_benign_2109,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1608.0,0.049129353233830844,0.0034258365631103516,7,5,23060.060964576518,0,0,0
